ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,t
85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,85.933432,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,72.521717,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,68.892893,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,76.173463,68.787240
81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,81.819004,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,68.607396,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,20.810901,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,28.129426,19.602629
17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,17.732254,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,23.943396,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,17.523759,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,24.028302,17.349244
0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.004107,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.003883,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.006022,-0.007130
-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.002517,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004697,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004966,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.004546,-0.000843
-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,-0.000936,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000517,0.000516
0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000504,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,0.000503,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.022425,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.023487,-0.020761
-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.019647,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022737,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022410,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022630,-0.022492
-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.014438,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.012725,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.016462,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.017917,-0.014416
-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.014193,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.013734,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,-0.014107,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.052225,0.019940
-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.027461,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,-0.053378,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,0.080417,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.002233,-0.039254
0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,0.001296,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,-0.000031,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000063,0.000109
0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.003254
-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,-0.018667,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.029212,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,0.039978,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,-0.010079,0.003716
-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.002928,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.000773,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,-0.012143,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,0.024299,-0.039523
-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.048810,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.010185,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,-0.005520,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.017935,0.000774
1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,1.474569,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,-0.285854,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,0.049953,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,-0.296476,1.155932
-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-0.033692,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-1.716990,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,-0.204730,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000030
